protocol,device_name,cpu_mhz,ram_kb,power_mw,distance_km,channel_loss_db_km,block_size,error_correction,qber,key_rate_bps,latency_s,phase1_init_s,phase2_qkd_s,phase3_post_processing_s,phase4_privacy_amp_s,phase5_key_management_s
ARC-QKD,Low-end,102.18189489824712,57.06350647273991,13.748921574160033,7.681673966557959,1.714094492948054,2000,LDPC,0.050704954050466565,44.82224200916467,2.389265527940634,0.2844009058892714,1.293410102090844,0.6654938993139649,0.12271640133955466,0.10654004261329227
BB84,Low-end,85.35915196441789,121.26288218517398,15.682033664864354,6.149111781730022,1.5397305913391017,5000,BCH,0.04503619440257907,77.02560986221269,5.213750592868309,0.4391146573868629,2.9192334253076386,1.374412359306042,0.0927494377102739,0.2831313611138815
ARC-QKD,Mid-range,118.89736931135825,181.79381679413424,25.484659407558908,4.4498948052796985,1.1125407817201558,3000,BCH,0.030652093916495857,227.14594509586018,2.6774559626713117,0.2651058824743641,1.4345549450128294,0.6872813964665294,0.20642123941704402,0.14243324851159686
ARC-QKD,Low-end,93.9988831748829,85.33765291939477,14.743619725929731,3.0025416858373424,0.6589779839984394,1000,BCH,0.019607686330021103,261.2082095060784,1.4654166539935476,0.08137003267707027,0.809334995257928,0.33283241850304845,0.08093052700043143,0.06612462956960469
BB84,High-end,152.31002237685126,435.84158047176646,40.01403265790718,5.0030620044956615,1.5374798282643187,1000,LDPC,0.03234319222625165,186.95483572697512,1.4732181790846528,0.20729164861691715,0.8296374807315362,0.31105495838081365,0.054016671852720126,0.0633547866768386
ARC-QKD,Low-end,84.55001473676347,100.93631437586471,13.45750046739634,9.643620221903326,1.036262065400758,2000,BCH,0.05942369170726943,25.512871987866724,2.0206928009653864,0.24398829043596082,1.120572630497111,0.545688336818447,0.12578744920226234,0.11364739153586205
BB84,Low-end,85.5251822692983,69.43113127961504,15.039058480606306,9.399135384039209,0.5952874968920684,2000,BCH,0.057130447701305966,34.04552033557423,2.9500310852059286,0.26617719539515544,1.6910808654494816,0.744407084382941,0.1582115891502294,0.09279469409532243
ARC-QKD,High-end,162.17490022585005,409.2045540131417,37.42606699401701,6.777709245167944,0.22181776982942086,4000,BCH,0.029777285212144233,252.28802887879988,3.0645053110406315,0.21466478327660682,1.7400409388086544,0.7381800326623251,0.13763577619305375,0.21677954210890024
ARC-QKD,High-end,152.58273245918164,420.5209556386336,42.27274843137512,5.115141152982539,0.5540601753211508,3000,LDPC,0.03299596688825554,268.70409308592656,2.352468874318936,0.21445588587657016,1.2721732545159434,0.6039731844227929,0.2055053951545197,0.11033032684325053
BB84,Low-end,87.52984651581203,109.44223528855821,11.463845285657442,4.305251364270853,0.9208828259673252,4000,LDPC,0.03418709942768182,19.577832589848523,4.828626915460816,0.5441607421493033,2.8758369050193795,1.2393737072745803,0.14629995857870226,0.374571439846104
BB84,High-end,158.4865096294079,379.1440405351898,36.521650463306464,2.9875693082341046,1.63961433210462,4000,BCH,0.03139266406550196,288.5553628032417,3.7970505796550795,0.3839093472994835,2.0981251038220172,0.9778935352383262,0.23813562207971745,0.18841494477372642
ECDH,Mid-range,93.3401946722367,240.67969451254874,32.63040617946923,7.618722156337482,1.866350779580532,0,LDPC,0.0,0.0,0.25593728470925264,0.0,0.0,0.0,0.0,0.0
ECDH,Low-end,95.48417415129715,97.87051144142234,15.867650880544785,8.921581423111734,1.8877560490137548,0,LDPC,0.0,0.0,0.2018651804839897,0.0,0.0,0.0,0.0,0.0
BB84,Mid-range,114.86243760208711,223.2485891837227,24.08066158314015,4.322264880464548,1.4267964648557274,5000,LDPC,0.03362186470654282,168.2402794695266,5.34727097625344,0.41993889830204556,2.931930067521271,1.2049650476059337,0.2841677151155486,0.325830244169179
ECDH,Low-end,87.79920738872369,86.87240568862615,14.018927576526423,6.79183011992751,1.0953286825928124,0,LDPC,0.0,0.0,0.2504179352808267,0.0,0.0,0.0,0.0,0.0
BB84,Mid-range,107.24320401343982,144.46673400946315,26.476195434929352,0.7642718341864085,0.2857206312156314,2000,LDPC,0.01,474.3894543476198,3.0925870259462536,0.33854858120311326,1.7065832726001289,0.8260686253073949,0.2745890220287702,0.15069971668788393
ARC-QKD,Low-end,87.98984606363939,124.28154094830556,16.83378652396195,9.377679266663364,1.7710072506752055,5000,LDPC,0.05517322485900425,64.89121315912509,4.086329004829517,0.44623793011991536,2.086272280170115,0.9615088534889245,0.29476970487837273,0.12974942752918692
ECDH,Low-end,87.11279307383178,89.35876693402244,16.399367480366717,0.7747102711788534,1.816118586090922,0,LDPC,0.0,0.0,0.20936981686662465,0.0,0.0,0.0,0.0,0.0
ARC-QKD,High-end,160.84705498071813,465.4702660416482,50.28503721010158,8.587321217700309,0.9647099316888186,1000,LDPC,0.05000579838782485,178.31991555987247,1.3051656995650214,0.13824734332984412,0.7307173129041754,0.34276383292039003,0.09860971699505199,0.012892042903827176
ARC-QKD,Mid-range,131.54889191837592,190.04724772400743,24.186833681876802,5.340315590472859,1.744813377948961,3000,LDPC,0.04356517940565905,197.53607102723873,2.744636460478247,0.2286464511464911,1.555282981893389,0.5998104291981126,0.09474680521303776,0.0415807703543097
ARC-QKD,Low-end,89.52899356539767,86.8046497380364,12.859954691599693,2.1280645623773102,1.7071041392635846,5000,LDPC,0.028722482570979202,277.0234148385807,4.277558432704917,0.5242406658385337,2.242160263644757,1.1505919303386762,0.24853075642722772,0.2878516985663681
BB84,Low-end,85.14655771850478,103.4404526471285,16.28340743089881,8.572590815129276,1.6414568081068324,3000,LDPC,0.0627922380750846,112.54831747547513,3.9454315430968885,0.3147877991945883,2.2478283165032167,1.0207342523956229,0.2470898978793325,0.2542698481571245
ECDH,Mid-range,110.21878089835558,171.69727734879913,31.00303584199818,7.684195471938685,1.3747697008294424,0,LDPC,0.0,0.0,0.17850947376636586,0.0,0.0,0.0,0.0,0.0
ARC-QKD,High-end,172.91426441638598,448.77537824023364,42.430484504923484,8.912357254093994,1.1304402802749125,5000,BCH,0.0514439033580915,137.71778955156788,3.919240185870035,0.4026293004874129,2.254824613801893,0.9594507514224855,0.1686785324954902,0.2743463565754645
ARC-QKD,Mid-range,124.85034529504468,200.4739264584918,35.96901573156608,1.916938609837497,0.34384034403524255,4000,LDPC,0.016768533264625945,483.63255976535896,3.525007919019267,0.3935057110607662,1.8298125003209538,0.8350901612185514,0.10565206626806452,0.16405282256711537
ARC-QKD,Low-end,77.70981027038198,89.10849315800799,16.796567328088923,0.30174086208681256,0.9187499716827776,3000,LDPC,0.010138827616085361,426.222843464673,2.9884554789141187,0.30024812167798415,1.599239320823302,0.701697041702675,0.11828150121262204,0.09319001326684972
ARC-QKD,High-end,165.1834985798637,432.0815438383242,52.169467984753254,7.008965055854334,0.5944115780633196,4000,BCH,0.04912249002570908,161.8257277235922,2.934416638477288,0.31306624573492303,1.636752726547654,0.7346578193818476,0.054894449807289074,0.2287407961525998
ARC-QKD,High-end,151.9192015465009,398.1374461906326,54.341897969234,3.8639599566866103,1.5051781739226935,4000,LDPC,0.02906798059623663,230.20968817141045,3.1907329856336166,0.3029539886072163,1.8349603162480628,0.7116377974117866,0.21534314062035753,0.14534302688493483
ECDH,Mid-range,128.43748925790968,192.18536540899402,24.710696445454573,1.84933290770392,0.41375802566523884,0,LDPC,0.0,0.0,0.3064516012802107,0.0,0.0,0.0,0.0,0.0
ARC-QKD,High-end,157.1353980553318,374.92050767031634,33.52758844956807,1.8227583485326178,0.7857811370833248,3000,BCH,0.018839160484192905,594.2786464192271,2.527548725790428,0.26930892909215465,1.4056257077667746,0.6548201220269475,0.019833310981319158,0.08742197183921904
ARC-QKD,Mid-range,116.11908839886122,220.26940634000644,28.18631512715514,7.448143364784064,0.484169083437604,5000,BCH,0.043848243726303325,229.83351113736683,3.803179248757867,0.2615761931141998,2.236980430640417,0.9961880056060151,0.23441332095986397,0.387608052678629
ARC-QKD,Low-end,85.81224118872234,76.12807711932885,15.45349068598224,6.833299787539305,1.2615506727987345,5000,BCH,0.05171278523839434,64.3970966622079,4.086236847534117,0.4536745029545754,2.167179917817658,1.0336890234146228,0.14948411802118164,0.2003591638572578
ARC-QKD,Mid-range,103.17495404166318,149.6765269652745,39.929677311511576,9.194311233154837,1.4317315929380081,2000,BCH,0.055599179021087644,55.670891598030735,2.184352581000067,0.2481003788063159,1.2383929314288968,0.43215860018652685,0.018678914714354036,0.06718528761510917
ARC-QKD,High-end,149.6939664497749,463.87442031668746,41.53272187922388,1.748851469538482,1.0168516801074305,4000,BCH,0.020303641356692437,559.8869880507199,3.137048018306113,0.25185913999557075,1.8121626012855665,0.8166860938455265,0.14155852716990328,0.12883822273446927
BB84,High-end,154.01461810846405,446.5943461270924,44.34121511087258,7.21223272312562,1.5801796948228737,1000,BCH,0.05464714513503979,91.57149348684156,1.1185901468355244,0.06533360976274764,0.5847559700852405,0.2684104676628398,0.03901805539083363,0.03403365618018742
ARC-QKD,Mid-range,120.63250157192763,168.02528674619452,28.85088536637502,5.902631145321827,1.34796798136327,2000,LDPC,0.0407805867182568,82.71636494493252,2.0971277513396482,0.21486403754754088,1.1125101555688723,0.45246777471926314,0.14862960380459017,0.049379905416637934
ARC-QKD,High-end,166.3436618347042,469.211340666127,43.181360827687676,9.230267798700034,0.9496797783514377,1000,BCH,0.05478391015695018,133.380114139454,0.8023250392502599,0.08752320749441042,0.44166213511162117,0.208435681694674,0.044646896913330715,0.01878152733688507
ECDH,High-end,151.7197374307958,246.3674385879029,35.86791125400697,4.409964852787968,1.3064829631246953,0,LDPC,0.0,0.0,0.24042321138641987,0.0,0.0,0.0,0.0,0.0
ECDH,Mid-range,114.32432763621796,135.5258273437375,32.463139938746394,7.949357101231202,1.5380330369379611,0,BCH,0.0,0.0,0.2905163521511209,0.0,0.0,0.0,0.0,0.0
BB84,Mid-range,126.64068821142827,169.79656637891787,31.419802636766534,9.890942243040499,1.8372598452550182,1000,BCH,0.07600735175618568,45.42239844853225,1.4067143221480236,0.13525586970902073,0.756652499982313,0.34649140075199614,0.03820119510908314,0.0063069931919000595
BB84,High-end,164.9692369131709,306.738373257794,37.179502556869615,2.7038139300866932,1.5092113169485672,2000,BCH,0.023589303396933717,331.9228141216716,2.0719906850585224,0.1537262370916946,1.1649085605693699,0.4882243011137462,0.1897931332386265,0.020622316394372633
ARC-QKD,Mid-range,128.92583136682134,136.91959467424962,31.602944063520233,5.223460651224702,1.476628696307557,1000,LDPC,0.04036019430378707,214.30551235853517,1.2187271273611706,0.14569490000235413,0.7295273900265602,0.3324430360271877,0.0695531027484904,0.022357543986545013
ECDH,Low-end,98.28412612824087,106.57391749654306,16.699246610338566,2.155326751334328,0.7312990372606709,0,BCH,0.0,0.0,0.2358073731371102,0.0,0.0,0.0,0.0,0.0
ECDH,High-end,165.72829090125362,429.4127212933667,41.17310616301052,7.1829650138646315,0.9456433127439123,0,BCH,0.0,0.0,0.1624616931820213,0.0,0.0,0.0,0.0,0.0
BB84,Mid-range,127.16961643572904,235.68272984893366,35.36107520651273,1.053660727734143,0.6080879787797798,2000,LDPC,0.017059546339056826,497.24639854297493,2.518171868465574,0.3124136947100746,1.4075383965247856,0.7198817175811896,0.14189524724112437,0.20900258091079618
BB84,Low-end,96.94357645160551,91.70562216665014,13.838430112029979,7.835707779281744,1.717892238780337,4000,BCH,0.0619863578716265,78.2950739680027,4.882469450526332,0.46054322708379825,2.63434332946853,1.2895685655390685,0.2402823397788375,0.3446979977242572
ARC-QKD,High-end,161.651180712175,301.8002969203672,36.61864368283781,4.355427412906603,1.236984848892202,3000,LDPC,0.029945188968451785,289.4743731248324,2.545694683384284,0.22247373307409898,1.3947380459843546,0.565027620073642,0.16709593021090113,0.1001400119256793
BB84,Mid-range,127.42998874829851,148.72355689912533,29.913051296568767,1.2256851674965112,1.192597880237051,2000,BCH,0.01,456.01786036170927,3.0604088999345946,0.3213999394631417,1.6390704834096712,0.794116020930823,0.10671838493057863,0.09225785629866297
BB84,High-end,159.54043664837653,339.28282416433643,42.822550790483035,4.1577710785874284,0.9879633860049617,4000,BCH,0.03188548382837258,238.34909542427806,4.074962763825286,0.5485504145287168,2.2000807528869233,0.9298948022590212,0.19463129441425278,0.28108726446300425
ARC-QKD,Mid-range,112.9550941370016,126.24121212478585,27.969202958944226,9.809865970150216,0.427829467150345,2000,LDPC,0.056260035960072986,20.0,2.1080729316031555,0.17780414349189913,1.1288376306158028,0.5125718320867355,0.11331253699972463,0.09564514123215839
BB84,Mid-range,110.00422847157665,232.93298786332207,26.815066321084927,4.201373541273805,0.8208497777072934,4000,BCH,0.030330257137044552,211.75311089919782,4.384774825326566,0.42073172424980354,2.360153322369217,1.0151241500428785,0.17764377258377068,0.22318733581809264
ARC-QKD,Low-end,94.43772026532665,111.27647142977483,17.277521118491823,2.6440899453575795,1.2832026027073524,1000,BCH,0.018533399125713255,298.1716226419746,1.6232108959382419,0.16792078328416796,0.8961819120660395,0.41470058293362283,0.09930862896680233,0.06895228907081981
ARC-QKD,High-end,159.0821310501866,313.7680962280905,46.17726822442045,6.984437986713945,1.2062470445093156,3000,BCH,0.04288622730390275,212.4127997973951,2.3026732322729813,0.22788240688301986,1.3051132225723416,0.47467796895030684,0.12701666205111373,0.12475873912928066
ARC-QKD,High-end,156.54118513142538,438.5689991498955,38.471856268748695,5.043491476912766,1.098433642627171,2000,LDPC,0.03109119920839846,219.61370419999315,1.7834639839411621,0.18996789380127654,0.981155249576567,0.44649573334286713,0.10869361462906607,0.07637392036408643
ARC-QKD,Mid-range,113.3729663235737,200.4137468954163,23.87821954209669,4.9947773031349625,0.2546355196389471,3000,BCH,0.03205322884713173,255.9941838331824,2.5185908657120404,0.27939382259810597,1.3296528449370115,0.5947923442158453,0.14565759402606768,0.024396483541315087
ARC-QKD,Mid-range,119.37211331064023,108.15745395846548,23.970056302404988,7.735433363633418,1.0394819507933974,1000,BCH,0.041014260688304105,84.29238622687166,1.5394260322869648,0.13619949247026908,0.8787982269979714,0.3880693635109418,0.06838564473313223,0.0766327705559371
ARC-QKD,High-end,149.72521624963838,361.35521832484056,39.34746194817616,2.1986926535550952,1.8741159101058338,5000,LDPC,0.020705065852388023,502.77197080321616,3.820144100581967,0.4947373167026674,2.2502716531321107,0.9573481838638687,0.19706362640564296,0.20372039051211563
BB84,High-end,169.36446063203263,357.1075162311849,39.470083201295026,8.298357160069799,1.3330657367116245,2000,BCH,0.05716320964814244,72.60127633590615,2.553933393576339,0.34720493667178465,1.3796362583774233,0.6959338931752687,0.16807860792779353,0.07040039477161973
ARC-QKD,Low-end,92.16687830933616,109.77844119955702,14.658434153653271,9.372192375470044,0.5052946827807867,2000,LDPC,0.04415206810086462,82.21197395876057,2.3781557479272917,0.20132087438744964,1.2836314572745289,0.5253376752436713,0.14534139874147653,0.13632485902077499
ARC-QKD,Low-end,87.41898318643736,111.64083045004811,19.125489433027717,6.6583542130752615,0.7667314832406318,4000,BCH,0.04938971697395848,94.48668343018494,3.518123341612499,0.44969795201524804,1.9876625419167255,0.8423986886117956,0.19454383800982336,0.279414948333462
ECDH,Mid-range,125.336045498221,172.35338306860774,34.65812313487395,3.8222337539153246,1.3058899753476247,0,LDPC,0.0,0.0,0.31049472526788946,0.0,0.0,0.0,0.0,0.0
BB84,Low-end,100.43413154405084,89.43170593464758,15.045370329493897,4.196849991942914,1.5800118265208543,5000,BCH,0.039108419581874956,114.77663250077092,5.773613472868554,0.5241205428881387,3.1842903164543226,1.4215501855694823,0.2073324589066577,0.22567825618439663
BB84,Mid-range,127.21639279622423,223.84436077144775,24.56152029762934,2.9717837520315853,1.4289776057447547,3000,BCH,0.02884904739551224,246.72799656926685,3.5639089228187224,0.3873218631204563,1.893624156061953,0.8368307486756327,0.1849164615563209,0.1242665611231124
ARC-QKD,Mid-range,126.91995552298827,220.1535537570616,26.309565450171096,9.968223682930292,0.21724677563582184,3000,BCH,0.05224627304262282,162.11843256125132,2.723370685299283,0.3202439877783107,1.4719720462605856,0.6397441239870256,0.11030785768373867,0.1266419749040459
ARC-QKD,Low-end,91.6800237597076,82.93960448875004,16.732632791474014,2.546694904048204,0.7803444455734716,2000,LDPC,0.024743471804312623,244.25938808151088,2.258693711597111,0.2194635930096671,1.210151203151059,0.5219766681988116,0.14886209878335413,0.14903438657901324
ARC-QKD,Mid-range,117.55982410712978,186.19429068816382,30.539272568034903,2.2189811972370412,1.4316706855656316,3000,BCH,0.019442941965335345,393.7743490971147,2.3814448323044295,0.2743982796133482,1.283837626755771,0.5843549774901565,0.11979066942921769,0.1455632123139447
BB84,Mid-range,113.33990650880021,208.55245922679478,25.035874816578833,3.344477417404814,0.5079719457980215,5000,BCH,0.013330547181384,241.15832650037657,5.397077123617754,0.5183486746716932,3.2348124517123438,1.3155290414405563,0.3797138485002031,0.2285600088145275
ARC-QKD,Low-end,82.71865820281116,102.35031013192538,10.856294505010329,7.574848860064983,0.27837262399569995,1000,BCH,0.043324504205376466,20.0,1.8123469303529087,0.1363624785849342,0.9452489675571523,0.4517923612057673,0.09687304712691547,0.11244547638911136
BB84,High-end,161.50313480302785,392.3764182337524,40.152103700588405,7.073774304645987,1.9634233466117512,1000,BCH,0.06532074694978812,132.86100201857823,1.4880156674459046,0.19255154225793084,0.8066288018939771,0.3733572745639009,0.12905792394408325,0.07154014159654376
BB84,High-end,152.53196483664362,347.02479704767757,47.99114825166803,1.7680695708976806,0.8888685105326681,3000,LDPC,0.015396018953513944,436.89731200364844,3.2394285085429244,0.2540841767374128,1.7252517961510918,0.866634563874214,0.06579429242150066,0.08679255289910659
BB84,Mid-range,122.67071364618305,164.75319934587432,22.400674052106172,6.689605307429871,1.659317035654724,3000,LDPC,0.04416022249048857,97.28511426660626,3.6356844177262593,0.25627941364586326,1.903976120500486,0.9757845255140052,0.21230821214474807,0.05277184321993698
ARC-QKD,High-end,152.5988034999423,465.3496467510129,46.86631782879614,6.630887449621276,0.5685820365939667,5000,BCH,0.03606765326866935,277.13867538090875,3.7272465221515523,0.5151856029374279,1.9293692712764685,0.8706951226449189,0.12257022649536055,0.21555709371081885
BB84,Low-end,93.6624330453707,104.78311512508617,13.119907394977837,5.607277131255152,0.27466451810587095,5000,BCH,0.03253947584736345,80.73713485412947,5.569107450260759,0.4878815498042503,2.9684826332225156,1.429412958784431,0.1919902774426981,0.25914834257622954
ARC-QKD,High-end,170.10648518968665,518.3875088966026,46.790617654896515,8.686755381193647,0.21702730619007693,3000,BCH,0.04958849964204228,38.934493745748995,1.765268684224306,0.1987139796079882,0.9498071554299167,0.40514858085677796,0.09370128385110243,0.13665087755233096
ECDH,Low-end,88.23598113488475,89.60016180793109,17.72570835892845,9.717994805784281,0.3178833028661547,0,BCH,0.0,0.0,0.3465453011533721,0.0,0.0,0.0,0.0,0.0
ARC-QKD,Low-end,88.01342116526368,87.12382651011913,16.717450654231598,8.922500258767238,0.6950235600377358,5000,BCH,0.05382162046638239,93.92936272843343,4.004985885394982,0.32660296316258847,2.2167207063553565,1.025396085195509,0.3194027941054663,0.33724565695350645
ARC-QKD,High-end,170.4102147512052,326.8567453335327,40.888430478695234,2.0531199570598457,0.5331697098269232,5000,BCH,0.024835084926115095,562.0546142319835,3.6879114393974453,0.16695541895949614,1.9210853570961415,0.9208409573701928,0.2570522887669597,-0.0025204511629641838
ARC-QKD,Mid-range,110.51477472197354,216.59281654858668,27.436364994466416,2.5490508026175847,1.6927785070136707,2000,BCH,0.038808873354754796,299.7627652521472,2.0471832962015366,0.2424613148528915,1.123650729165081,0.4587699273897221,0.11221308704849016,0.0635297535468085
BB84,Mid-range,121.28927144267577,166.08900814956047,29.388484742323605,3.5920073467134537,0.6087109247867968,5000,LDPC,0.016601703582133302,299.58449670937574,5.1787402661155255,0.4309625074213431,2.8776715522257965,1.2277766048542782,0.32131224449737483,0.34054896123454526
ARC-QKD,High-end,159.6248210611779,396.6870214642044,45.082208892538766,5.58791107858198,1.927168466372561,3000,LDPC,0.0379230614507641,181.5324886279223,2.417713838488601,0.24563697509307977,1.3355326298825285,0.619086459028577,0.0799100691874398,0.17822538560671797
ECDH,Mid-range,129.1320027492507,196.4010350610632,25.095818158658464,0.6825068686147943,1.1474604477814636,0,LDPC,0.0,0.0,0.22299984759712108,0.0,0.0,0.0,0.0,0.0
ARC-QKD,High-end,160.6865360104806,353.78873487448163,41.73990757711617,7.239681876867287,1.7162803581002,5000,LDPC,0.04288514507403239,204.03475625333235,3.7835433596362193,0.4028456352350593,2.084425029195687,0.908845189101384,0.20302926309971572,0.2988437818730553
BB84,Low-end,87.67600630938067,103.38962335000198,15.049242547190037,4.038286886657836,0.9164808124861052,2000,BCH,0.030784388839913062,150.97561578404702,2.6769917088941657,0.37652274308896155,1.5528313543710373,0.6403109676183905,0.10833724628575755,0.17041645497602995
ARC-QKD,Low-end,87.80049515616209,113.89161596497293,13.716722702759624,2.9126030512832135,0.7076983798017451,3000,LDPC,0.022898672957870653,235.81430780372258,2.7670443136973963,0.27584152587138877,1.5896042464114437,0.6703751477352414,0.20907709728522844,0.08396521508240654
ARC-QKD,Low-end,89.14977374938383,102.58488510327066,16.038971856462133,9.416632553768787,1.7634442704972166,5000,LDPC,0.05456578504370462,97.31286106207838,4.050304935880477,0.3254000167181765,2.187354541259895,0.9820250670934703,0.2380689202287824,0.04036543017302828
ECDH,Low-end,98.57383618743683,109.25674226251664,14.719483482555905,2.884168633949934,0.35303353494687595,0,BCH,0.0,0.0,0.32281952866178726,0.0,0.0,0.0,0.0,0.0
ECDH,Mid-range,128.32790763752752,221.02074706284037,24.03580525387747,0.1663176036124951,0.9537260314798937,0,BCH,0.0,0.0,0.1718390274775518,0.0,0.0,0.0,0.0,0.0
ARC-QKD,Mid-range,136.37615469007244,232.86634473588728,29.306971697844713,9.688349404626962,1.9849529708550495,3000,BCH,0.06467383120108854,124.68819626056307,2.536024291818777,0.23172777223129062,1.3257342439478428,0.5890684327512026,0.1756242179532855,0.2088344273671377
BB84,Low-end,92.42284933922946,99.30591402258658,16.706036559873393,1.2949906951789654,0.49424869654971393,1000,BCH,0.01,358.1198599735347,1.9235840510073814,0.2261376845956404,1.0978111394139933,0.45814533805024155,0.0019556927921397203,0.11840541096682722
ARC-QKD,Low-end,98.08447089949426,102.54049203738576,14.304439972407357,1.4151511978753528,0.22936732167415227,3000,BCH,0.01379791522150087,441.22699618900145,2.787079468876942,0.2861274626275972,1.5908969753970652,0.7658733005935097,0.11375888598847265,0.21797464720538964
ECDH,High-end,149.12032564219928,422.48993903298134,41.440043838052766,1.3809196510706652,1.7186431966950029,0,LDPC,0.0,0.0,0.14095711935075533,0.0,0.0,0.0,0.0,0.0
ARC-QKD,Low-end,79.99099535822066,87.5427598442972,14.848599828693242,0.6239453361242885,0.5833103819708094,2000,LDPC,0.01,526.3619199225507,1.8719755690770299,0.22575258209776192,0.9792926627756758,0.4509970790994706,0.04079858346193237,0.10041099921383816
ECDH,Mid-range,124.30513338701458,211.1199988511616,35.870044837615595,8.11218403284658,1.3298017261616515,0,LDPC,0.0,0.0,0.2519886331526326,0.0,0.0,0.0,0.0,0.0
ARC-QKD,Low-end,88.23864553769523,105.97743511402084,13.715304677997109,8.828199610164749,1.5626421335621052,1000,BCH,0.06512237841268115,108.13164361005823,1.5664036421791634,0.161547068683984,0.8075529715829017,0.3921291698342283,0.022581243250418624,0.047382982885492135
BB84,Low-end,86.83607666669779,92.65512963481102,16.066678966722503,7.518096110248985,1.257799253723706,5000,LDPC,0.047823894572369165,72.39127521037743,5.134844469334987,0.5001950003777421,2.9422320299225957,1.3159747341742167,0.23401856360603449,0.29520462058848584
ECDH,Mid-range,107.01765918099353,226.78526531238145,32.467201108307165,7.847773936854272,1.2195206239497316,0,LDPC,0.0,0.0,0.29596699837699136,0.0,0.0,0.0,0.0,0.0
ARC-QKD,Mid-range,117.27046228748351,253.4964409171911,27.417865229368463,8.842995651567357,1.0217182659900235,5000,BCH,0.05815593492098678,104.78988838232057,4.063303589276104,0.3750671555723025,2.142492306397453,1.0472498936151624,0.2170711121720243,0.30543981324346103
ARC-QKD,Low-end,79.36010766335691,87.3105138529534,15.393779387882631,0.8464581436483594,0.6542990202185692,5000,BCH,0.014543037908966848,368.66449357869925,4.260584604585096,0.30973736619847925,2.2910034227202813,1.0727679252651925,0.3128773218085657,0.1974262379368077
ECDH,High-end,155.19971123064596,513.3516163564918,46.398656319610495,6.5337016199581495,1.9037689209395823,0,BCH,0.0,0.0,0.025369387393205822,0.0,0.0,0.0,0.0,0.0
BB84,High-end,141.08804168240061,413.2797087439858,47.55352116391947,7.4103724646368985,0.4015953908302391,4000,LDPC,0.03235812434670801,108.08619760538537,3.896086545477172,0.31262404133733784,2.16120001627431,0.8509114515965398,0.25404967485750196,0.14675592711680208
ARC-QKD,Mid-range,112.47052131873674,208.34524894448703,33.32168136126072,6.938148733496398,1.520278777225178,5000,BCH,0.05607628339478331,151.8950252322423,3.855025250641703,0.5015137890865194,2.0797529430395922,0.9288777379444055,0.3341139618708939,0.21538734916417035
BB84,Low-end,80.69044733430178,108.08459901925117,14.029691898496793,0.509563043448443,0.9718812900419922,1000,BCH,0.016403729650450456,313.3925822159931,1.9355205619898679,0.2147827866277537,1.089940331811795,0.445115466146369,0.08400336555387111,0.11156164258849931
ARC-QKD,High-end,158.23372401484332,397.94015881569777,38.82551670318713,0.6784338129583468,0.38116823736778926,2000,BCH,0.01,988.7362061244886,1.496125738736157,0.12978459345571897,0.8024964510601073,0.364351110342896,0.06275165706331397,0.05708174730162981
ARC-QKD,Low-end,91.74285827447578,105.53827938296529,14.154353423927045,2.1186803374255665,0.4240791763535178,5000,LDPC,0.01,414.0422278432195,4.180610493207192,0.478059827988528,2.3612842745031113,1.028309332362003,0.1999688887708254,0.23586149766830905
ARC-QKD,Mid-range,124.24479281200396,189.0314532400375,28.906789491690038,4.537809105130881,0.6649998172159787,3000,BCH,0.02530375333985834,190.21000655359657,2.5247735340983994,0.3463811044969397,1.3986175706728363,0.6413458218691781,0.1366938332603027,0.10555375173793788
ECDH,Low-end,93.60755544613708,71.65103379691095,14.422556797309962,3.746991032777754,0.9641021583733174,0,BCH,0.0,0.0,0.2231265985820287,0.0,0.0,0.0,0.0,0.0
BB84,High-end,179.05511129506044,384.40225027656305,46.57192997053641,6.683116025575381,1.5639298358884626,2000,BCH,0.04868655494420243,157.7014440481499,2.3779603137480665,0.27089192800790146,1.3805882496349242,0.573227630202282,0.05983794589310887,0.08984023245804303
ARC-QKD,High-end,162.793585208652,482.6777777398056,37.86501156471149,1.9331645994873492,1.3182485204104928,1000,BCH,0.016056547052196356,610.2829731091048,0.7620439977954325,0.1006523593040953,0.45281561784717667,0.1938692226326815,0.024165189023750477,0.027736689967796786
ARC-QKD,Mid-range,113.62449411631121,179.53790641291397,26.795931721127662,7.016562322457862,1.066475525812764,2000,BCH,0.04619515960060868,128.26974567284665,1.9223812948856118,0.19890629169109225,1.0228899566978191,0.4746423826286499,0.05177010835590006,0.0582112542217325
ARC-QKD,Low-end,89.69490800926319,112.46766554527993,15.446749044821384,1.32576536964482,0.2620352219569462,2000,LDPC,0.01,453.1219906675123,2.429945328601499,0.30251333234760086,1.4402318795862676,0.5951982951308514,0.10819096240590367,0.004687414148922696
BB84,High-end,149.13746061522613,398.35330595751566,42.03820415604033,3.2301156028069604,1.924681721158133,1000,LDPC,0.04191736089979345,279.190077693409,1.2978379832827136,0.1322642812426275,0.7494254501011034,0.31227105097231533,0.07893320338623223,0.0314427859519003
BB84,Mid-range,118.87855209292391,283.41768356016837,31.825431199262887,9.546222098699507,1.1438534577061394,2000,BCH,0.0625893995693596,61.778714302295285,2.584597933341397,0.2682533055700476,1.3892871955249606,0.6722294659338024,0.0639867474765458,0.14674129433336403
